cds	logFC	adj.P.Val	focus	cluster	annot_id	desc	annot_method
TRINITY_DN6752_c0_g1_i2.p1	6.11257773656841	0.00602205491090709	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6752_c0_g1_i4.p1	8.20013717031809	0.00919889185650236	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6762_c0_g1_i1.p1	2.79792068658458	0.00145090039573673	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6783_c0_g2_i33.p1	7.65763604185793	0.0110617710698969	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6787_c0_g1_i23.p1	2.74806251276642	1.14848312066483e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6787_c0_g1_i26.p1	6.43030013628298	0.000999093177176736	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6787_c0_g1_i4.p1	4.14667377483268	0.00843509625310072	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6787_c0_g1_i6.p1	7.40482321468137	0.00010925834622198	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6787_c0_g1_i9.p1	6.14042803216371	0.0134176283492909	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6829_c0_g1_i19.p1	3.37195312418039	0.0266881591550508	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6835_c0_g1_i2.p1	9.85917943420924	0.00851045233067454	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6835_c1_g1_i2.p1	5.92420675256958	0.000564586046360597	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6835_c1_g1_i4.p1	8.06527297851706	0.000685026686348207	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6838_c0_g1_i2.p1	4.4357178819553	0.0061914675930478	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6849_c0_g1_i1.p1	2.65388916659943	9.86886270619057e-08	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6876_c0_g1_i2.p1	7.5077687550779	0.00117837004882945	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6876_c0_g1_i3.p1	7.9829364643874	0.00100040598383555	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6891_c0_g1_i4.p2	8.47470557426584	0.00139089090444146	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6904_c0_g1_i9.p1	8.75636601497692	0.000132808802441495	MJT4vsTWT4	3	WRKY transcription factor, plant	WRKY TRANSCRIPTION FACTOR 36-RELATED	InterProScan
TRINITY_DN6912_c0_g1_i15.p1	3.50147254514302	0.00615397999953277	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6929_c0_g1_i1.p1	9.63704955114347	0.00134659606619858	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN6929_c0_g1_i4.p1	5.0209888892012	0.00125131960665225	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7022_c0_g1_i2.p1	2.0632369386553	0.0272858939436248	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7022_c0_g1_i3.p1	3.03323161775874	3.98410663775679e-06	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7022_c0_g2_i1.p1	2.75080192151532	0.000140011137981778	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7022_c0_g3_i1.p1	3.38694770327589	0.000359374453053671	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7033_c0_g1_i16.p1	8.83445680704521	0.000737883032750152	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7033_c0_g1_i4.p1	4.80535240823714	3.23884132938198e-06	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7049_c0_g2_i1.p1	2.03081878941896	4.19723662680017e-08	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7052_c0_g1_i1.p1	2.03838637821962	0.000304001753814973	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7080_c2_g1_i6.p1	6.6222791176639	0.0156342805163535	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN711_c0_g1_i2.p1	2.13830908490902	0.000292403849064973	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7138_c0_g1_i1.p1	4.17111383321681	8.70850038808723e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7195_c0_g2_i1.p1	7.60377526791655	0.00825118867013361	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7219_c0_g2_i1.p1	2.62963047224227	0.0157188030928088	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7290_c0_g1_i2.p1	9.81603590946282	0.00158070818700174	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7296_c0_g1_i5.p1	4.22964381271141	0.0349627783214287	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7309_c0_g1_i7.p1	2.37476653052419	0.00341365892584406	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7322_c0_g1_i3.p1	3.27990235488581	0.000249544209450231	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7322_c0_g1_i4.p1	3.27392633638563	1.19892246636048e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN73247_c0_g1_i1.p1	4.235210321712	0.0070133304828452	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7378_c0_g1_i3.p1	8.32468752063462	0.0109787930440921	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7449_c0_g1_i1.p1	3.27771101360898	0.0042501652034559	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7460_c0_g1_i5.p1	7.35760988331313	0.00168526501699311	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7462_c0_g1_i5.p1	3.34855936642756	0.0290515314139277	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7492_c0_g1_i4.p1	5.60402270536512	1.25401668733065e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7492_c0_g1_i5.p1	9.71480619806861	1.46322809849858e-06	MJT4vsTWT4	3	PG01r131103s168552920--81639-82904	putative flavanone 3-dioxygenase	manual
TRINITY_DN7492_c0_g1_i5.p1	9.71480619806861	1.46322809849858e-06	MJT4vsTWT4	3	PG01r131103s160472141--1747-336	putative flavanone 3-dioxygenase	manual
TRINITY_DN7492_c0_g1_i7.p1	6.10191907357847	0.00084941614054808	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7604_c0_g1_i7.p1	6.9087200313798	0.000447913237885798	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7679_c0_g1_i1.p1	3.83610549323	0.0118945247447481	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN77379_c0_g1_i1.p1	2.41887170698639	0.00333028814401555	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN77758_c0_g1_i2.p1	3.97933846435175	0.011411566852422	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7918_c0_g1_i2.p1	10.0128835578608	0.00458475205177055	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7918_c0_g1_i3.p1	9.17254855710129	0.00387115260465935	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7961_c0_g1_i2.p1	2.61163852353794	0.0470924451608205	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7961_c36_g1_i1.p1	2.60179691470588	0.0342234485961802	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7976_c0_g1_i8.p1	3.01111778589432	0.0184118758219319	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN7982_c0_g1_i1.p1	5.87947188813542	0.00240702602713811	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN799_c0_g1_i2.p1	3.73334551472862	1.08778644601441e-08	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN799_c1_g2_i1.p1	3.94884601502629	1.02209995154523e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8013_c0_g1_i3.p1	7.31469059322459	0.0162062681343446	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8062_c0_g1_i1.p1	3.3006378676722	9.25459147683071e-08	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN81128_c0_g1_i1.p1	2.54145087351193	3.49546236643981e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8113_c1_g1_i1.p2	6.45106374128043	1.35849775321838e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8113_c1_g2_i1.p1	7.4067844272472	0.000174726055893064	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN813_c0_g1_i6.p1	2.25670283156639	0.00327778730881377	MJT4vsTWT4	3	GQ03906_G22.4	putative flavanone 3-dioxygenase	manual
TRINITY_DN813_c0_g1_i6.p1	2.25670283156639	0.00327778730881377	MJT4vsTWT4	3	contig35697--1713-676--pseudo--s1--fs	putative flavanone 3-dioxygenase	manual
TRINITY_DN8212_c0_g1_i3.p1	3.46097442492914	0.00139849002571725	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8303_c0_g1_i1.p1	2.88508141312604	0.00812411297967613	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8303_c0_g1_i11.p1	2.37680234732701	0.0366256398199255	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8303_c0_g1_i12.p1	2.65665576452177	0.0394265507815683	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8355_c0_g1_i16.p1	3.26012626399834	0.0141682767244404	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8355_c0_g1_i8.p1	4.60810668762996	0.0134947398968284	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8361_c0_g1_i1.p1	5.24901167663102	0.0026354470771996	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8364_c0_g1_i2.p1	2.04875882298424	1.9199717011741e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8412_c0_g1_i1.p1	5.14620502719865	0.00147640583202944	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN84227_c0_g1_i1.p1	4.1463214181119	0.0343926338150939	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8427_c1_g3_i2.p1	4.96657845960118	0.0258930363423823	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8471_c0_g1_i3.p1	5.24975868994893	0.000280297251070439	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8518_c0_g1_i1.p1	8.38821462999085	0.000198625596870756	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8527_c0_g1_i11.p1	6.52369048786981	0.0154106807137069	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8559_c0_g1_i5.p1	4.30687996532434	0.00993955616384188	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8561_c0_g1_i1.p1	4.04800163139062	0.00543275706620888	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8561_c0_g1_i6.p1	6.97395964070365	0.00110745643713523	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8596_c0_g1_i1.p1	8.75389475459433	0.0016401761110364	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8596_c0_g2_i1.p1	7.89988949669192	0.0245962758978678	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8596_c0_g2_i2.p1	10.8945863621385	0.00592982454331392	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8596_c0_g2_i3.p1	13.2627264994369	0.00706860040221327	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8610_c0_g1_i2.p1	8.73467237086548	0.000157328145724563	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8646_c0_g1_i7.p1	6.55119389915879	2.95685202697235e-06	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8651_c1_g2_i3.p1	3.21386504722903	0.0409048014342215	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8660_c0_g1_i10.p1	3.04884466432499	0.0314605837985765	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN87530_c0_g1_i1.p1	4.80277714361705	0.0258569863988529	MJT4vsTWT4	3	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN8897_c0_g1_i5.p1	2.25834332730207	0.0240157683850616	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8902_c0_g1_i4.p1	3.27023004339414	0.0313550534557847	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN8964_c0_g2_i1.p1	4.15372781427913	0.00124736564772292	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN901_c0_g1_i1.p1	2.23329790140618	1.06300462791826e-09	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN907_c0_g3_i1.p1	4.3525575188601	0.00411030021061871	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN90999_c0_g1_i1.p1	2.94629923263003	1.82276979757554e-08	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN91059_c0_g1_i1.p1	5.81157476566862	8.78694444141347e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN910_c0_g1_i28.p1	9.51803734514735	0.0110848696254597	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9110_c0_g1_i13.p1	3.17137163778618	0.0479687813328033	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN917_c1_g2_i1.p1	2.31942511774417	0.00012567165826027	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN917_c1_g2_i3.p1	2.45244481168115	2.87980756947602e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9200_c0_g2_i1.p1	6.48522470958148	2.72939893342296e-05	MJT4vsTWT4	3	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN9200_c0_g2_i1.p1	6.48522470958148	2.72939893342296e-05	MJT4vsTWT4	3	AP2/ERF transcription factor ERF/PTI6	PTI6	InterProScan
TRINITY_DN9200_c0_g3_i1.p1	10.1541512678584	0.00132697418123987	MJT4vsTWT4	3	Ethylene-responsive transcription factor	DNA-BINDING DOMAIN	InterProScan
TRINITY_DN92294_c0_g1_i1.p1	2.89834209180057	5.07278582661055e-06	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9274_c0_g1_i1.p3	2.92714916723538	0.00238072076219131	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9274_c1_g2_i1.p1	2.97835325951997	0.00217569091032305	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN92809_c0_g1_i1.p1	6.92668566576457	0.000328776644507944	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9301_c0_g1_i4.p1	3.61391551667529	0.0171859168309367	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9320_c0_g1_i1.p1	5.67217409694466	2.06127404543367e-05	MJT4vsTWT4	3	WRKY transcription factor, plant	WRKY TRANSCRIPTION FACTOR PROTEIN 1-RELATED	InterProScan
TRINITY_DN9325_c0_g1_i2.p1	2.46582756011749	0.012959419206264	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9343_c0_g1_i2.p1	8.07365163701262	0.00265181927854844	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9343_c0_g1_i3.p1	7.63478320837214	0.00265181927854844	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN93560_c0_g1_i1.p1	6.77196691971482	1.15091865502846e-06	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9413_c0_g1_i1.p1	2.9801307380927	0.0228194705887678	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9449_c0_g1_i16.p1	8.45306521616718	0.000640449029376275	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9548_c0_g2_i4.p1	3.41928634896654	0.000108465512100749	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9559_c0_g1_i1.p1	2.06446125118701	0.000333420655345177	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9561_c0_g1_i1.p1	3.51107425055556	0.00209334912022599	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9570_c0_g1_i30.p1	2.64892746313346	0.0357269184846956	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9571_c0_g1_i1.p1	4.46399559569291	0.00458475205177055	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9594_c0_g1_i5.p1	4.51075170555832	0.0447040669670967	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9595_c0_g3_i1.p1	2.39504942870047	0.000318549311696773	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN959_c0_g1_i13.p1	10.304809362723	1.0104467139537e-05	MJT4vsTWT4	3	Achaete-scute transcription factor-related	ACHAETE-SCUTE TRANSCRIPTION FACTOR-RELATED	InterProScan
TRINITY_DN9610_c0_g1_i3.p1	5.44192625233284	0.0458186709223842	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9639_c0_g1_i4.p1	2.858535601244	0.00533057096467757	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN967_c0_g2_i1.p1	4.79371030964174	3.51081859024307e-09	MJT4vsTWT4	3	PG29_BFMXY_Trinity_Pasafly_comp378546_c0_seq1_rc	putative isopentenyl-diphosphate delta-isomerase	manual
TRINITY_DN9720_c1_g1_i1.p1	3.745174302026	0.0229741304208857	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9755_c0_g1_i2.p1	2.13625883247541	0.034863963232329	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9803_c0_g2_i1.p1	4.67010116088898	0.0106505592401793	MJT4vsTWT4	3	Achaete-scute transcription factor-related	ACHAETE-SCUTE TRANSCRIPTION FACTOR-RELATED	InterProScan
TRINITY_DN9808_c0_g1_i2.p1	10.47226869053	4.78331516532086e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9808_c0_g1_i3.p1	4.31911985233328	0.00262573584718001	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9808_c0_g1_i4.p1	5.07526822208266	0.00252934679115148	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9808_c0_g3_i1.p1	8.59802968724701	2.48123487260538e-06	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9838_c0_g1_i1.p1	2.17860697960217	1.23141262776919e-05	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9875_c0_g1_i3.p1	2.61095888751295	0.0018245236711754	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9941_c0_g1_i12.p1	5.4945157423311	0.000290434162713206	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9955_c0_g1_i10.p1	4.37859964937577	0.00946024588006541	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9955_c0_g1_i9.p1	5.10756644266284	0.023640151670884	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9966_c0_g1_i6.p1	5.2913428079257	0.00511481927250474	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9998_c0_g2_i8.p1	2.3445004025036	6.28129591591216e-09	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN9999_c0_g1_i14.p1	3.3139872439071	0.0136421200412504	MJT4vsTWT4	3	NA	NA	NA
TRINITY_DN10271_c0_g1_i17.p1	5.52033615311204	0.00129193654400095	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10271_c0_g1_i28.p1	10.2772104885732	8.63604783451635e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1028_c0_g2_i3.p1	4.61357736013893	0.0261896404087309	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10333_c1_g2_i1.p1	5.70998886585256	0.012824028813813	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10382_c0_g2_i1.p1	4.50937012149904	0.0160225117564732	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10382_c0_g2_i2.p1	4.27879896044567	0.00254489158920769	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1039_c4_g1_i1.p1	6.16004424314697	4.29924972987112e-08	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1039_c4_g2_i1.p1	4.47046439095765	5.40727039903281e-09	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1040_c3_g1_i1.p1	3.25065668742315	0.0106943329080851	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10432_c0_g1_i2.p1	8.71044512807767	0.013305593083119	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10549_c0_g2_i1.p1	6.91301277969365	0.0322569805808991	MJT5vsTWT5	3	Transcription factor IBH1-like	TRANSCRIPTION FACTOR IBH1-LIKE 1	InterProScan
TRINITY_DN10581_c0_g1_i1.p1	2.51359324831211	7.08730635523416e-06	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN106524_c0_g1_i1.p1	2.96813076480531	8.35701669156933e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN106658_c0_g1_i1.p2	3.40390065771891	0.0368327285430858	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1070_c4_g1_i9.p1	5.89991276454844	0.00202161498811444	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN108114_c0_g1_i1.p1	4.83270881150719	0.000176937621954503	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10903_c0_g1_i19.p1	6.97664518233266	0.000311548247956533	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10903_c0_g1_i26.p1	5.3973511085571	0.00227230430535186	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10924_c0_g1_i18.p1	4.11641407753525	9.45943133806457e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10924_c0_g1_i19.p1	5.19198103802099	0.00162595319567047	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10924_c0_g1_i4.p1	4.05177642168538	0.0253825848468025	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN10_c0_g1_i1.p1	2.84737486609784	2.0638498512332e-09	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11029_c0_g1_i1.p1	6.26055805190831	0.0101767374311923	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN110432_c0_g1_i1.p1	4.2940183853391	0.0135224557640058	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11108_c0_g1_i1.p3	4.1314675864944	0.00367442156661678	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11108_c0_g1_i3.p2	3.76872685382256	0.0018580330500874	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11108_c0_g3_i1.p1	4.77615294716819	6.50898915484078e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11108_c0_g5_i1.p1	6.37838709470196	0.000145517700167052	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN112136_c0_g1_i1.p1	4.51575036704019	0.0183355230309586	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11377_c0_g1_i3.p1	5.96704261507112	0.0075255159988943	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11377_c0_g1_i4.p1	5.45087130748111	0.00499144302437396	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11481_c0_g1_i6.p1	7.73084280553774	0.00303367148836829	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11540_c0_g1_i5.p1	3.07706821404877	0.0327374184473057	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11586_c0_g1_i6.p1	2.77496141319282	0.00765074057792684	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11613_c0_g1_i6.p1	4.03714121779363	0.0125675852311939	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11695_c0_g1_i1.p1	2.38841561222519	0.000468454212395998	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11701_c0_g1_i15.p1	6.1682918219127	0.00207784630110523	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN11701_c0_g1_i4.p1	7.35884049918274	0.00440138026177596	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1191_c0_g1_i4.p1	5.04754804415642	0.000360255586816753	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12022_c0_g2_i3.p1	2.55184976979203	0.0125461196818244	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12100_c0_g1_i1.p1	7.43081308027778	0.00182773947435387	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1216_c0_g1_i4.p1	3.76339717129916	8.29291111838284e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12199_c0_g1_i2.p3	5.65718250702485	0.0435200410535284	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN122009_c0_g1_i1.p1	3.51825059153594	0.0283181050913348	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12223_c0_g1_i1.p1	7.18933519967554	0.000856342817994174	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1223_c0_g1_i1.p1	6.71661965163252	0.0153742117020177	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1223_c0_g1_i6.p1	7.38413694717259	0.00237754723264185	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12241_c0_g1_i1.p1	7.79566430739035	0.000106387249190615	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1224_c0_g1_i1.p1	5.33911082029813	0.00504977656745531	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1224_c0_g3_i1.p1	6.64789711745906	0.00333463204059778	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12317_c0_g1_i1.p1	6.12350833950682	4.83247071478231e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12348_c0_g1_i1.p1	3.45938807487881	0.00778673588830367	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12377_c0_g1_i2.p1	4.50791381015171	0.000162010671559262	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1245_c0_g1_i1.p1	2.87833262203315	7.23438914762198e-07	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1245_c0_g1_i2.p1	3.02377217977381	3.02235076940645e-07	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12473_c2_g1_i1.p2	2.79807183761102	0.00151842808647286	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12526_c0_g1_i1.p1	2.91113133464991	0.000873809694043932	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12544_c0_g1_i1.p1	4.98787102990276	0.000717124455442233	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12590_c0_g1_i1.p1	2.10893421767704	0.00173149473885774	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12602_c0_g1_i1.p1	8.29161402552762	0.00840903215212611	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12619_c0_g3_i2.p1	2.48799265664535	0.00506303793132334	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12619_c0_g4_i1.p1	2.3484783477723	0.000745143616021492	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12701_c0_g1_i11.p1	2.39917630663794	0.000803567104856463	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12792_c0_g3_i1.p1	4.58107593717092	3.42136275436943e-05	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12879_c0_g1_i1.p1	5.15329272844401	0.000390022059510775	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12896_c0_g1_i3.p1	5.53526288258533	0.0327898371863974	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1290_c0_g1_i16.p1	8.46121361199964	0.030191996014182	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12951_c0_g2_i4.p1	2.3352701182979	0.0241136635353029	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN12966_c0_g1_i5.p3	4.44874527597544	0.0156832295099292	MJT5vsTWT5	3	NA	NA	NA
TRINITY_DN1323_c0_g1_i12.p1	4.86814905261117	0.00258220866305499	MJT5vsTWT5	3	NA	NA	NA
